file,animal,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24
audio-dataset/cats_dogs/cat_63.wav,1,-4.818918697220429,-5.845889985440612,-9.48715634067585,-16.486293760930366,-20.755217057244565,-22.56159922394718,-27.121677074293004,-28.789775666338166,-28.607615200592974,-25.604240846409144,-29.89275556833254,-32.30656995263993,-29.194264599664336,-30.48142382668033,-32.82367066549304,-34.256518045816286,-39.6312473088457,-44.18163807067266,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703
audio-dataset/cats_dogs/dog_barking_74.wav,0,-22.168715043516542,-6.189901035334066,-14.617023152230285,-15.941793461495939,-16.87866816232195,-27.199908028442326,-23.79030124637504,-33.257651694820495,-40.59868515683459,-42.39965704385336,-39.47991080531827,-43.19953495743987,-45.05394426444907,-40.51435926239212,-43.21621202245935,-40.34404521360026,-43.347651349104844,-46.07277147491257,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797
audio-dataset/cats_dogs/cat_77.wav,1,-11.990106748573975,-6.0556932341691665,-19.856067832100198,-19.976929035101417,-28.794317114966677,-20.620770758452295,-31.84720030307666,-20.178800463734742,-30.972902142879114,-27.3922412572624,-28.777275220927674,-25.396393849828993,-23.6365723927555,-28.486753320506406,-33.90112946108505,-38.409976772828536,-39.08394459110875,-43.961154878389586,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055
audio-dataset/cats_dogs/dog_barking_60.wav,0,-14.045120828014545,-0.6443507086157545,-7.138367875394497,-9.121702165237505,-19.97972932876368,-25.29189866164868,-22.64084427022561,-32.8525223529352,-37.56886930056293,-39.14737304918694,-38.31102769447095,-39.71890759130921,-40.36787855263913,-39.47456980040579,-39.203102327597264,-38.50471373086024,-39.44491826741382,-40.78348856164951,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734
audio-dataset/cats_dogs/dog_barking_48.wav,0,-8.05147451244212,-1.4734323791287702,-7.83759643967965,-13.914959380715011,-27.9740680608588,-27.101454193077313,-28.232865608987524,-38.61386509437066,-37.41213960214095,-35.69009182731827,-38.77957171010764,-39.98722156755852,-39.77033637158282,-39.643607197798694,-39.23720450958648,-37.04639263380142,-39.31569408895649,-40.085802333385914,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578
audio-dataset/cats_dogs/cat_88.wav,1,-19.1866723245778,-19.096549146765117,-19.71501795902957,-22.843493040278812,-21.70117968602893,-22.516266350566536,-25.631996401491925,-26.66335191032516,-26.923167067744735,-28.82072203901599,-29.237687821170383,-28.396091724288997,-28.577459926358287,-28.567786379614528,-28.412196712308592,-30.067098629383636,-35.011285973951935,-41.250267170436835,-41.46671599203477,-41.469140473047446,-41.470745172705776,-41.471887360836874,-41.47268539629902,-41.4731946914747,-41.473443254342435
audio-dataset/cats_dogs/cat_131.wav,1,-2.980479349890216,-16.92747830531814,-20.8831636688926,-30.023078961805865,-36.70013475418091,-35.946758617054336,-38.25429365851662,-38.884524215351455,-39.04423848065463,-37.53292070735585,-37.62565599788319,-39.29561580311168,-39.89366609399969,-38.66987904635343,-37.924189220775254,-39.81491140885787,-39.60958966341886,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344
audio-dataset/cats_dogs/cat_125.wav,1,-6.793009029421724,-8.242788688515592,-7.339381867545688,-6.579943889309899,-4.167568841259222,-1.2833761438029727,-4.328074640451646,-11.583434874384094,-31.66381469154966,-40.84274850622097,-40.935371258804324,-40.939828829464396,-40.95041401905916,-40.99497051589648,-40.9725061518171,-40.94709351538684,-41.08568723684952,-41.37886227333848,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766
audio-dataset/cats_dogs/cat_119.wav,1,8.08158280905014,10.339716864201852,9.28981182023292,7.839124439397735,3.4396503474803883,-3.315844702850912,-8.143818091287246,-10.523354209746639,-10.926568836356177,-13.007988233644083,-13.985963491979827,-15.869374578612307,-17.54306946558592,-19.284712470378075,-22.035446823930585,-26.309067744407642,-32.65062886736671,-41.67629795330615,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125
audio-dataset/cats_dogs/cat_118.wav,1,-14.070037564308125,-20.07168058811206,-23.40654969024591,-25.154235415740587,-21.29122160331872,-21.202454493146455,-24.4316058102807,-26.087960805502664,-27.443898430013327,-30.03190009259639,-31.233940447714406,-32.86218912524973,-33.423033909718335,-34.19330738525228,-37.50277768666023,-39.63002536839412,-52.48289770635196,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703
audio-dataset/cats_dogs/cat_124.wav,1,-9.825875889204566,-15.832606906267701,-15.094590475169275,-21.858475247828288,-9.232439862135552,-4.261517906766912,-7.639261156171364,-9.79971757807648,-14.637139168837221,-22.750387506957143,-21.90667162743715,-17.602001690262743,-16.90455860063856,-19.724056132881728,-24.015379242643426,-28.597945544119213,-37.154776583130065,-45.46156274082053,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555
audio-dataset/cats_dogs/cat_130.wav,1,5.9269539449702595,-0.9494091890934674,-0.8661932015600495,-0.10038502219484274,3.757752724318594,2.20138126466801,-6.510586360861311,-12.616835853671068,-10.246272464645896,-7.87340373896922,-8.2292275196712,-6.535371805660618,-10.621567771824333,-13.060527627102353,-11.765017113767756,-14.81148911870165,-25.165845074020066,-42.14461847674318,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781
audio-dataset/cats_dogs/cat_89.wav,1,-19.048670066402483,-21.200909945683815,-20.69960010024768,-25.26473595337434,-26.963779348862225,-27.22596846442474,-28.396854833267525,-28.720644569853274,-30.364964822833045,-31.693850448257038,-32.30685430793671,-32.70609154940792,-33.00969747949445,-31.886352385630445,-30.561568114746127,-32.502577665890236,-39.05660470478843,-60.941164215215665,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586
audio-dataset/cats_dogs/dog_barking_49.wav,0,-7.282365475315279,-0.05653717248288795,-6.6313544190514415,-10.725945011655366,-26.246287188486942,-26.158420738245855,-26.167649759183647,-36.45850697241867,-36.942880340844155,-34.116665101248365,-37.734004462060845,-39.0296367285337,-38.650807246032166,-38.54153113128726,-38.34231090053054,-37.28691492921393,-38.55928870731805,-39.47934760075298,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422
audio-dataset/cats_dogs/dog_barking_61.wav,0,-12.56082909217721,-1.459501019766767,-10.91814065432895,-14.742381189416607,-26.91813341927557,-26.723626920702255,-31.276214645889407,-39.372841858462,-37.85075021983411,-34.901282121504416,-39.63320384181434,-41.54956846656059,-41.31862924364419,-41.04112258678316,-40.67283240061128,-38.46924578498162,-41.39375182045614,-42.132230670021066,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656
audio-dataset/cats_dogs/cat_76.wav,1,-11.531092394120765,-5.243872369303734,-19.678753802496374,-10.086966808275742,-11.528702625163803,-11.952275344193207,-7.874714912801529,-12.123620708049698,-13.703931272789044,-19.375457050369093,-14.455988607741892,-13.200357770849244,-17.223917063032136,-18.78341363364774,-24.014128914565752,-34.23192537553382,-38.67515633900961,-45.95960584698301,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156
audio-dataset/cats_dogs/dog_barking_75.wav,0,-14.629471213079409,-2.278884803915282,-11.112387095271862,-11.161750621150203,-13.635932439548178,-21.641813363368787,-23.457730226837235,-28.71326046728652,-36.64773020138244,-39.58655598950306,-38.42348598811763,-41.46673826015356,-43.395292754125116,-39.852429130663374,-39.47784860206372,-40.66985182168107,-40.297439488497645,-43.44096306518272,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156
audio-dataset/cats_dogs/cat_62.wav,1,-7.056904002380497,-6.483598737467603,-9.704448338863726,-16.140894703058454,-18.867533449941764,-21.263710646959808,-25.078356715497954,-25.92608091188763,-25.609310769389765,-23.65751306639007,-28.844464822931876,-29.712115681188116,-27.076385791254474,-29.512548153112608,-31.718926380911856,-32.60176122452818,-38.85652670248657,-44.1681286204945,-44.28373889590557,-44.28582506452967,-44.28720968229833,-44.28817846077317,-44.28884583635912,-44.289267627863325,-44.28947217544613
audio-dataset/cats_dogs/cat_8.wav,1,-7.382548580124806,-0.6336855312843213,-1.6451608033131129,2.3619094049922102,-2.190670364593071,-5.569335780282589,-9.87477766379714,-14.92353906961158,-14.31193549079439,-12.974945623779838,-7.69068640588296,-9.907890529197177,-13.663728410536423,-13.061034151058307,-11.828245354457335,-16.414446092552758,-24.12017471140081,-45.110083195079454,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875
audio-dataset/cats_dogs/dog_barking_59.wav,0,-6.941309529157877,6.888838603269256,-2.2218491431112937,-8.582882998054735,-23.388866520878196,-24.514740401076473,-25.744384856644295,-38.0327820485956,-37.978372632907465,-34.811307470474944,-35.63557737178325,-41.248086441175744,-41.02786317895681,-40.4504820863877,-40.06758800200009,-39.526009439322635,-40.721758692317955,-41.55276983748626,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883
audio-dataset/cats_dogs/cat_66.wav,1,-12.068536274303563,-2.2618854225019636,6.072256839506957,1.0123753390287284,4.735435688368219,-1.109772406113762,-14.849092600444708,-19.207008423929274,-25.186929990880536,-23.994929594901443,-15.321304385454738,-12.794784290135299,-10.176424261132718,-11.759348876909247,-14.31104178038059,-19.014355050415773,-20.31574819257631,-40.35247252926683,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422
audio-dataset/cats_dogs/dog_barking_71.wav,0,-5.522885303104535,2.664190177475585,-1.2401635930991048,-8.64655954340236,-22.287204615867765,-23.14897497245636,-25.00101501299017,-39.327461586510836,-35.144999019151655,-31.10443091042224,-39.902567061292025,-40.84745499406855,-40.722639226606944,-40.57155833931776,-40.37979590925631,-37.12934214396691,-40.146754175506665,-40.85412904075574,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793
audio-dataset/cats_dogs/cat_72.wav,1,-8.371185364739425,-11.45158256222269,-11.227755608787641,-14.823809624516635,-9.334289410181968,-6.394268605039651,-11.45070833709072,-8.680000099405525,-14.468897359883794,-13.397832378745079,-16.41063481967902,-17.909294535935537,-24.0626990276955,-22.40737906773398,-25.522086246128087,-25.289157097064717,-29.14594157926816,-40.17938925777421,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875
audio-dataset/cats_dogs/dog_barking_65.wav,0,-11.280768700562286,-0.8009162592441776,-11.32807836232341,-16.25539128186109,-24.550657750606828,-25.777047505713185,-28.183036006241036,-37.88650260611886,-36.90336526324632,-32.50366626563117,-39.62709485226415,-41.27932892523341,-41.265490769094306,-40.96712087214677,-40.64980851644758,-40.58068305646364,-41.06719816092288,-41.329189546180494,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367
audio-dataset/cats_dogs/cat_99.wav,1,-16.013193842905654,-0.9065878405934575,-4.120170965254854,-5.393842125311922,-7.316113330925987,-11.153703832859755,-15.483707461911392,-19.48490901105507,-23.01291686098012,-28.11905581792055,-32.50698262885473,-42.572629085038095,-39.97678858008924,-36.87774149489249,-35.75044729952642,-37.05065072124654,-41.59316236826124,-46.92876640670993,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625
audio-dataset/cats_dogs/dog_barking_108.wav,0,-8.463606515212625,-12.78955873126365,-7.012027591401926,-8.069641631657605,-10.25860524799887,-11.185685026787967,-10.120760211785644,-8.239796960134775,-7.442644898861834,-7.512775598420716,-6.958951025228577,-6.774746144838591,-7.233168553109095,-6.937225185449868,-6.210762325884977,-6.598958593255685,-14.037417659714317,-42.98371288810815,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047
audio-dataset/cats_dogs/cat_108.wav,1,-11.936139306645838,-6.851138739223262,-14.976873275250007,-7.868779081515313,-7.972398876391427,-9.85353180181776,-4.313984536558842,-5.419116638850807,-4.674428087865382,-8.559896461757122,-12.336038267303769,-19.442266714455716,-20.10848984749212,-22.733651154264916,-26.057557001174633,-32.0765657719891,-39.109725090939975,-44.042551283263045,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695
audio-dataset/cats_dogs/cat_134.wav,1,-4.838395058469238,-3.2846941577218387,0.7448753952634167,-5.133986801934038,-10.769719670568115,-14.741525515546481,-23.01505298611692,-26.40125194517625,-23.94932640507562,-26.47406581393758,-20.991938512051764,-32.04418890803649,-38.0976979737125,-39.95118404772111,-40.58962190543199,-41.12172173254726,-43.18897410564312,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906
audio-dataset/cats_dogs/cat_120.wav,1,-10.51342328775133,1.3420237484595212,-2.9919134286767983,-0.9170315274837015,-7.48002608203621,-6.43170684651333,-4.669130162961467,-15.194215040346807,-17.844511140793617,-28.150235321927582,-27.921854653026422,-31.684567211213846,-38.77997348571423,-42.086856636364644,-40.0069921390231,-35.404399251107776,-37.92621814997099,-44.24887884331856,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125
audio-dataset/cats_dogs/cat_121.wav,1,-8.538125146131563,-5.8561234236599375,-4.5614810868975875,-12.166641732980429,-14.739655864740694,-13.567564398486029,-19.072644267089427,-24.46981077345401,-23.830584870215645,-21.154751552555897,-22.345527513459647,-26.01261942924798,-26.81527769704902,-25.770032035016182,-26.096290072087104,-28.112170303822154,-29.75217350868884,-39.919478013968344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344
audio-dataset/cats_dogs/cat_135.wav,1,-1.7647153720649527,4.729045771308494,5.610865106723462,0.21001824436622638,-3.4714779665621776,-6.910409375522128,-12.935652945733613,-16.05105759691739,-15.836553573636458,-15.443356386718612,-12.803485482864192,-16.943535767834295,-22.079958052451214,-27.36802017620231,-25.15286678093314,-26.624471805564443,-33.045757806326314,-38.516171981617966,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664
audio-dataset/cats_dogs/cat_109.wav,1,-8.499159988439475,-4.180905943797564,-12.137299589673837,-15.740127875250165,-28.054343064389286,-29.869865472462507,-31.137595303350725,-30.33281824239287,-27.68191033772712,-28.67031402339454,-30.804512282079717,-36.282251106615476,-37.96916098887554,-38.93097220415516,-39.239887890754694,-39.73871895740334,-39.67903170665444,-40.03173139582785,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875
audio-dataset/cats_dogs/dog_barking_109.wav,0,-7.59572709842839,-26.329392996701326,-33.11723396994851,-35.32903374325145,-36.92638796026056,-38.12151947888461,-38.15531704642556,-38.37771316008134,-38.390314232219346,-38.41243964975531,-38.44201430407438,-38.500491575761274,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133
audio-dataset/cats_dogs/cat_98.wav,1,-12.353403014855894,2.7913368243216112,-2.0499350864277175,-4.115673061140644,-5.085915901277475,-8.52446813785647,-12.334067911064876,-18.100976253154524,-21.089484803399973,-26.652326290124055,-31.659832444772768,-42.50135741347901,-37.74699935297076,-32.92273766697878,-31.40672981411076,-33.16981058297546,-39.610135152579495,-48.539921181053636,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539
audio-dataset/cats_dogs/dog_barking_64.wav,0,-17.915925324084412,-2.699109918810532,-14.42230650757329,-17.92471339448442,-27.220755268932,-28.63511458809114,-29.518999388273254,-39.84094670407817,-39.961794007373044,-37.78606920584819,-42.12874624678315,-43.947225970986445,-43.79645094245371,-43.542190426527846,-42.97670835972367,-41.37535699797265,-42.96590879763551,-44.08812428965713,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969
audio-dataset/cats_dogs/cat_73.wav,1,-7.895024278146649,-10.139417946958211,-9.405652694265221,-14.275209335758435,-7.96196986956117,-6.8592214739046815,-10.980050401512209,-10.766577963596678,-12.903996047794548,-13.36124112121329,-16.348719165783248,-16.865430196666047,-23.200672826239582,-21.787597473510576,-23.577151422969166,-25.231628913474694,-28.108259084666233,-40.15909596058455,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125
audio-dataset/cats_dogs/dog_barking_70.wav,0,-10.765286928159826,-1.5962580786200014,-4.913775284977723,-8.90606075712599,-27.90625892530994,-24.66348420309943,-26.36786254883998,-44.27628869439488,-35.83006238287146,-33.92151919494975,-43.2507005778226,-46.40850046950502,-46.111915320235404,-46.057575439477894,-43.62668313856249,-40.97869242197507,-46.12409911403409,-47.280646968197516,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758
audio-dataset/cats_dogs/cat_67.wav,1,-25.193715945185794,-11.971953667465833,-11.849064598797815,-13.54741333053493,-20.248868482148314,-34.666409640051945,-35.215962870981066,-38.53906508839943,-40.56511229050014,-40.347971799171205,-41.138283070567596,-40.630469217974614,-41.82930365142288,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.161988655170354,-43.25031991104979,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758
